utterance_id,utterance,intent_label,language_variant,student_id,school_type,school_major_detail,riasec_primary,riasec_secondary,mi_primary,vark_primary,career_alignment,initial_choice_program,expected_top_programs,source_type,generator_version,utterance_length
UTT2-003495,Career path dari Teknik Industri apa saja kak?,prospek_karier,mixed,STU-007255,SMK,"Sistem Informasi, Jaringan, dan Aplikasi - SIJA",Conventional,Enterprising,Logis-Matematis,Visual,Eksekutif,Teknik Industri,Teknik Industri|Sistem Informasi|Akuntansi|Sains Data|Statistika,synthetic_template,stage10-v2.0,8
UTT2-003496,"Aku masih bingung minatku apa, tapi suka makhluk hidup dan hewan. Bisa dibantu arahin?",klarifikasi_minat,id_nonformal,STU-000824,SMA,IPS/Soshum,Investigative,Realistic,Naturalis,Kinesthetic,Akademik,Biologi,Biologi|Ekonomi Pembangunan|Teknologi Pangan|Kimia|Pendidikan Dokter,synthetic_template,stage10-v2.0,14
UTT2-003497,"Aku lumayan suka agroteknologi dan jaringan. Menurut sistem, prodi yang pas buat aku apa?",rekomendasi_prodi,id_nonformal,STU-010129,MA,MIPA/IPA,Realistic,Investigative,Musik,Kinesthetic,Praktikal,Agroteknologi,Agroteknologi|Teknik Mesin|Teknologi Pangan|Teknologi Informasi|Teknik Elektro,synthetic_template,stage10-v2.0,14
UTT2-003498,"Aku lumayan suka leadership. Menurut sistem, prodi yang pas buat aku apa?",rekomendasi_prodi,id_nonformal,STU-007672,SMA,Bahasa dan Budaya,Enterprising,Conventional,Intrapersonal,Reading/Writing,Eksekutif,Manajemen,Manajemen|Ilmu Hukum|Bisnis Digital|Teknik Industri|Ilmu Komunikasi,synthetic_template,stage10-v2.0,12
UTT2-003499,"Saya siswa SMK jurusan Sistem Informasi, Jaringan, dan Aplikasi - SIJA. Saya tertarik pada kesehatan. Program studi apa yang sesuai?",rekomendasi_prodi,id_formal,STU-004661,SMK,"Sistem Informasi, Jaringan, dan Aplikasi - SIJA",Investigative,Social,Naturalis,Reading/Writing,Sosial,Ilmu Gizi,Ilmu Gizi|Teknologi Pangan|Biologi|Farmasi|Kesehatan Masyarakat,synthetic_template,stage10-v2.0,20
UTT2-003500,Skill awal kanggo Kimia naon wae anu kedah disiapkeun?,skill_awal,sunda_umum,STU-001167,SMA,Pilihan Campuran Kurikulum Merdeka,Conventional,Realistic,Logis-Matematis,Auditory,Akademik,Kimia,Kimia|Farmasi|Matematika|Statistika|Akuntansi,synthetic_template,stage10-v2.0,9
UTT2-003501,Saya menyukai manufaktur dan Desain Game. Mohon rekomendasi program studi yang relevan.,rekomendasi_prodi,id_formal,STU-001686,SMK,Pengembangan Gim,Realistic,Investigative,Visual-Spasial,Kinesthetic,Praktikal,Belum yakin,Teknik Mesin|Teknik Sipil|Desain Produk|Teknik Elektro|Teknologi Informasi,synthetic_template,stage10-v2.0,12
UTT2-003502,Saya menyukai bahasa dan Keagamaan. Mohon rekomendasi program studi yang relevan.,rekomendasi_prodi,id_formal,STU-005961,MA,IPS/Soshum,Conventional,Social,Linguistik,Reading/Writing,Eksekutif,Belum yakin,Ilmu Hukum|Administrasi Publik|Pendidikan Bahasa Inggris|Akuntansi|Sistem Informasi,synthetic_template,stage10-v2.0,11
UTT2-003503,Saya menyukai audio dan grammar. Mohon rekomendasi program studi yang relevan.,rekomendasi_prodi,id_formal,STU-008486,SMK,Akuntansi dan Keuangan Lembaga,Social,Artistic,Musik,Auditory,Eksekutif,Pendidikan Bahasa Inggris,Pendidikan Bahasa Inggris|Pendidikan Guru Sekolah Dasar|Pariwisata|Kesehatan Masyarakat|Psikologi,synthetic_template,stage10-v2.0,11
UTT2-003504,Explain singkat tentang prodi Ilmu Gizi dong.,info_program_studi,mixed,STU-007191,SMK,Teknik Mesin,Investigative,Social,Naturalis,Reading/Writing,Praktikal,Ilmu Gizi,Ilmu Gizi|Biologi|Teknologi Pangan|Farmasi|Kesehatan Masyarakat,synthetic_template,stage10-v2.0,7
UTT2-003505,"Aku lumayan suka akuntansi dan arsip. Menurut sistem, prodi yang pas buat aku apa?",rekomendasi_prodi,id_nonformal,STU-001406,MA,Keagamaan,Conventional,Enterprising,Linguistik,Visual,Eksekutif,Belum yakin,Ilmu Hukum|Administrasi Publik|Akuntansi|Sistem Informasi|Manajemen,synthetic_template,stage10-v2.0,14
UTT2-003506,Saya menyukai mesin dan Akuntansi. Mohon rekomendasi program studi yang relevan.,rekomendasi_prodi,id_formal,STU-002348,SMK,Akuntansi dan Keuangan Lembaga,Realistic,Social,Logis-Matematis,Kinesthetic,Praktikal,Teknik Elektro,Teknik Elektro|Teknik Mesin|Teknologi Informasi|Teknik Informatika|Teknik Sipil,synthetic_template,stage10-v2.0,11
UTT2-003507,"Aku lumayan suka coding. Menurut sistem, prodi yang pas buat aku apa?",rekomendasi_prodi,id_nonformal,STU-009020,SMK,"Sistem Informasi, Jaringan, dan Aplikasi - SIJA",Investigative,Enterprising,Logis-Matematis,Kinesthetic,Eksekutif,Belum yakin,Teknik Informatika|Teknologi Informasi|Sains Data|Sistem Informasi|Kimia,synthetic_template,stage10-v2.0,12
UTT2-003508,"Aku lumayan suka aplikasi dan angka. Menurut sistem, prodi yang pas buat aku apa?",rekomendasi_prodi,id_nonformal,STU-007533,SMK,Akuntansi dan Keuangan Lembaga,Social,Realistic,Logis-Matematis,Kinesthetic,Praktikal,Farmasi,Teknik Informatika|Teknik Elektro|Teknik Mesin|Teknologi Informasi|Kimia,synthetic_template,stage10-v2.0,14
UTT2-003509,"Aku lumayan suka speaking. Menurut sistem, prodi yang pas buat aku apa?",rekomendasi_prodi,id_nonformal,STU-007642,MA,Keagamaan,Social,Realistic,Linguistik,Kinesthetic,Sosial,Pendidikan Bahasa Inggris,Pendidikan Bahasa Inggris|Pendidikan Guru Sekolah Dasar|Administrasi Publik|Psikologi|Keperawatan,synthetic_template,stage10-v2.0,12
UTT2-003510,"Abdi resep makanan dan hewan, kira-kira prodi anu pas kanggo abdi naon?",rekomendasi_prodi,sunda_umum,STU-002624,MAK,MAK Teknologi/Bisnis/Kesehatan/Kreatif,Investigative,Social,Naturalis,Auditory,Akademik,Ilmu Gizi,Ilmu Gizi|Biologi|Farmasi|Teknologi Pangan|Agroteknologi,synthetic_template,stage10-v2.0,12
UTT2-003511,Saya menyukai Agama dan aturan. Mohon rekomendasi program studi yang relevan.,rekomendasi_prodi,id_formal,STU-005466,MA,Keagamaan,Conventional,Enterprising,Logis-Matematis,Reading/Writing,Eksekutif,Agroteknologi,Ilmu Hukum|Akuntansi|Sistem Informasi|Teknik Industri|Administrasi Publik,synthetic_template,stage10-v2.0,11
UTT2-003512,"Aku anak SMK jurusan Teknik Jaringan Komputer dan Telekomunikasi - TKJ, suka arsitektur. Cocoknya kuliah apa ya?",rekomendasi_prodi,id_nonformal,STU-005851,SMK,Teknik Jaringan Komputer dan Telekomunikasi - TKJ,Artistic,Conventional,Visual-Spasial,Visual,Kreatif,Belum yakin,Arsitektur|Desain Produk|Desain Komunikasi Visual|Film dan Televisi|Teknik Sipil,synthetic_template,stage10-v2.0,17
UTT2-003513,Saya siswa SMK jurusan Teknik Jaringan Komputer dan Telekomunikasi - TKJ. Saya tertarik pada jaringan dan matematika. Program studi apa yang sesuai?,rekomendasi_prodi,id_formal,STU-001617,SMK,Teknik Jaringan Komputer dan Telekomunikasi - TKJ,Realistic,Investigative,Logis-Matematis,Kinesthetic,Praktikal,Teknologi Informasi,Teknologi Informasi|Teknik Informatika|Teknik Mesin|Teknik Elektro|Agroteknologi,synthetic_template,stage10-v2.0,22
UTT2-003514,Saya siswa MAK jurusan MAK Teknologi/Bisnis/Kesehatan/Kreatif. Saya tertarik pada erp. Program studi apa yang sesuai?,rekomendasi_prodi,id_formal,STU-010541,MAK,MAK Teknologi/Bisnis/Kesehatan/Kreatif,Conventional,Enterprising,Logis-Matematis,Reading/Writing,Sosial,Teknik Elektro,Sistem Informasi|Teknik Industri|Farmasi|Akuntansi|Ilmu Hukum,synthetic_template,stage10-v2.0,15
UTT2-003515,"Aku isih bingung minatku, nanging seneng mengajar dan kreatif. Iso dibantu?",klarifikasi_minat,jawa_umum,STU-010010,MA,Keagamaan,Artistic,Realistic,Linguistik,Auditory,Sosial,Pendidikan Bahasa Inggris,Pendidikan Bahasa Inggris|Pendidikan Guru Sekolah Dasar|Ilmu Komunikasi|Desain Komunikasi Visual|Film dan Televisi,synthetic_template,stage10-v2.0,11
UTT2-003516,"Aku anak SMK jurusan Agribisnis Tanaman/Ternak/Perikanan, suka ruang. Cocoknya kuliah apa ya?",rekomendasi_prodi,id_nonformal,STU-009924,SMK,Agribisnis Tanaman/Ternak/Perikanan,Artistic,Realistic,Visual-Spasial,Visual,Kreatif,Biologi,Arsitektur|Desain Komunikasi Visual|Desain Produk|Film dan Televisi|Biologi,synthetic_template,stage10-v2.0,12
UTT2-003517,Awalnya aku pengin Agroteknologi. Itu cocok nggak sama profilku?,bandingkan_pilihan_awal,id_nonformal,STU-009127,SMK,Agribisnis Tanaman/Ternak/Perikanan,Realistic,Investigative,Kinestetik,Kinesthetic,Praktikal,Agroteknologi,Agroteknologi|Agribisnis|Teknologi Pangan|Teknologi Informasi|Teknik Mesin,synthetic_template,stage10-v2.0,9
UTT2-003518,"Aku lumayan suka Perawatan dan bisnis. Menurut sistem, prodi yang pas buat aku apa?",rekomendasi_prodi,id_nonformal,STU-010025,SMK,Teknik Mesin,Enterprising,Conventional,Interpersonal,Reading/Writing,Eksekutif,Film dan Televisi,Bisnis Digital|Manajemen|Teknik Industri|Pariwisata|Sistem Informasi,synthetic_template,stage10-v2.0,14
UTT2-003519,"Aku masih confuse soal passion, tapi interest di Jaringan. Bisa dibantu mapping?",klarifikasi_minat,mixed,STU-010320,SMK,"Sistem Informasi, Jaringan, dan Aplikasi - SIJA",Social,Enterprising,Interpersonal,Kinesthetic,Sosial,Pariwisata,Keperawatan|Kesehatan Masyarakat|Pendidikan Guru Sekolah Dasar|Pariwisata|Pendidikan Bahasa Inggris,synthetic_template,stage10-v2.0,12
UTT2-003520,"Abdi siswa SMK jurusan Farmasi Klinis dan Komunitas, resep rapi dan laporan. Jurusan kuliah nu cocok naon?",rekomendasi_prodi,sunda_umum,STU-003004,SMK,Farmasi Klinis dan Komunitas,Conventional,Enterprising,Naturalis,Reading/Writing,Eksekutif,Sistem Informasi,Sistem Informasi|Teknik Industri|Agribisnis|Akuntansi|Farmasi,synthetic_template,stage10-v2.0,17
UTT2-003521,Saya siswa SMA jurusan Bahasa dan Budaya. Saya tertarik pada produksi dan audio. Program studi apa yang sesuai?,rekomendasi_prodi,id_formal,STU-000409,SMA,Bahasa dan Budaya,Conventional,Investigative,Musik,Reading/Writing,Eksekutif,Teknik Industri,Teknik Industri|Ilmu Hukum|Sistem Informasi|Akuntansi|Administrasi Publik,synthetic_template,stage10-v2.0,18
UTT2-003522,"Aku siswa SMK jurusan Pemasaran - Bisnis Digital, seneng reaksi. Jurusan kuliah sing pas apa ya?",rekomendasi_prodi,jawa_umum,STU-001462,SMK,Pemasaran - Bisnis Digital,Investigative,Realistic,Logis-Matematis,Kinesthetic,Akademik,Matematika,Kimia|Farmasi|Sains Data|Statistika|Matematika,synthetic_template,stage10-v2.0,16
UTT2-003523,"Saya siswa SMK jurusan Sistem Informasi, Jaringan, dan Aplikasi - SIJA. Saya tertarik pada server. Program studi apa yang sesuai?",rekomendasi_prodi,id_formal,STU-011220,SMK,"Sistem Informasi, Jaringan, dan Aplikasi - SIJA",Realistic,Investigative,Logis-Matematis,Kinesthetic,Praktikal,Teknologi Informasi,Teknologi Informasi|Teknik Informatika|Teknik Elektro|Teknik Mesin|Sains Data,synthetic_template,stage10-v2.0,20
UTT2-003524,Saya menyukai Marketing. Mohon rekomendasi program studi yang relevan.,rekomendasi_prodi,id_formal,STU-002017,SMK,Pemasaran - Bisnis Digital,Conventional,Enterprising,Logis-Matematis,Reading/Writing,Eksekutif,Teknik Industri,Teknik Industri|Sistem Informasi|Bisnis Digital|Akuntansi|Manajemen,synthetic_template,stage10-v2.0,9
UTT2-003525,Saya siswa SMK jurusan Teknik Jaringan Komputer dan Telekomunikasi - TKJ. Saya tertarik pada Komputer. Program studi apa yang sesuai?,rekomendasi_prodi,id_formal,STU-007157,SMK,Teknik Jaringan Komputer dan Telekomunikasi - TKJ,Artistic,Enterprising,Kinestetik,Visual,Kreatif,Ilmu Komunikasi,Film dan Televisi|Desain Produk|Ilmu Komunikasi|Desain Komunikasi Visual|Arsitektur,synthetic_template,stage10-v2.0,20
UTT2-003526,"Aku anak SMK jurusan Akuntansi dan Keuangan Lembaga, suka cloud dan aransemen. Cocoknya kuliah apa ya?",rekomendasi_prodi,id_nonformal,STU-008082,SMK,Akuntansi dan Keuangan Lembaga,Realistic,Enterprising,Musik,Auditory,Praktikal,Teknologi Informasi,Teknologi Informasi|Teknik Informatika|Teknik Elektro|Agroteknologi|Teknik Mesin,synthetic_template,stage10-v2.0,16
UTT2-003527,"Saya masih bingung dengan minat saya, tetapi saya cukup suka desain grafis dan visual. Bagaimana cara memetakannya?",klarifikasi_minat,id_formal,STU-009151,MA,Keagamaan,Artistic,Enterprising,Visual-Spasial,Visual,Kreatif,Desain Komunikasi Visual,Desain Komunikasi Visual|Arsitektur|Desain Produk|Film dan Televisi|Ilmu Komunikasi,synthetic_template,stage10-v2.0,17
UTT2-003528,"Aku lumayan suka aransemen. Menurut sistem, prodi yang pas buat aku apa?",rekomendasi_prodi,id_nonformal,STU-011640,SMA,Seni/Kreatif,Investigative,Social,Musik,Reading/Writing,Praktikal,Pendidikan Dokter,Pendidikan Dokter|Biologi|Teknologi Pangan|Ilmu Gizi|Farmasi,synthetic_template,stage10-v2.0,12
UTT2-003529,"Saya masih bingung dengan minat saya, tetapi saya cukup suka kelas dan Komunikasi. Bagaimana cara memetakannya?",klarifikasi_minat,id_formal,STU-010221,SMK,Manajemen Perkantoran dan Layanan Bisnis,Social,Artistic,Interpersonal,Auditory,Sosial,Pendidikan Guru Sekolah Dasar,Pendidikan Guru Sekolah Dasar|Pendidikan Bahasa Inggris|Kesehatan Masyarakat|Keperawatan|Pariwisata,synthetic_template,stage10-v2.0,16
UTT2-003530,"Saya suka biologi, major S1 yang paling cocok apa?",rekomendasi_prodi,mixed,STU-003681,SMK,Pengembangan Gim,Investigative,Artistic,Naturalis,Kinesthetic,Praktikal,Teknologi Pangan,Teknologi Pangan|Biologi|Ilmu Gizi|Agroteknologi|Teknik Informatika,synthetic_template,stage10-v2.0,9
UTT2-003531,"Aku masih bingung minatku apa, tapi suka hewan. Bisa dibantu arahin?",klarifikasi_minat,id_nonformal,STU-005336,SMA,Bahasa dan Budaya,Investigative,Enterprising,Naturalis,Kinesthetic,Praktikal,Teknologi Pangan,Teknologi Pangan|Ilmu Gizi|Agribisnis|Agroteknologi|Biologi,synthetic_template,stage10-v2.0,11
UTT2-003532,"Saya suka cerita, major S1 yang paling cocok apa?",rekomendasi_prodi,mixed,STU-001628,SMK,Teknik Elektronika,Conventional,Artistic,Linguistik,Auditory,Kreatif,Belum yakin,Ilmu Komunikasi|Pendidikan Bahasa Inggris|Film dan Televisi|Ilmu Hukum|Teknik Industri,synthetic_template,stage10-v2.0,9
UTT2-003533,"Aku anak SMA jurusan Seni/Kreatif, suka video dan kamera. Cocoknya kuliah apa ya?",rekomendasi_prodi,id_nonformal,STU-002187,SMA,Seni/Kreatif,Artistic,Conventional,Visual-Spasial,Visual,Akademik,Film dan Televisi,Film dan Televisi|Desain Produk|Arsitektur|Desain Komunikasi Visual|Ilmu Komunikasi,synthetic_template,stage10-v2.0,13
UTT2-003534,Saya siswa SMK jurusan Teknik Elektronika. Saya tertarik pada Elektronika. Program studi apa yang sesuai?,rekomendasi_prodi,id_formal,STU-005314,SMK,Teknik Elektronika,Enterprising,Investigative,Interpersonal,Visual,Eksekutif,Farmasi,Bisnis Digital|Manajemen|Pariwisata|Teknik Industri|Kesehatan Masyarakat,synthetic_template,stage10-v2.0,15
UTT2-003535,Awale aku kepengin Keperawatan. Kuwi cocok ora karo profilku?,bandingkan_pilihan_awal,jawa_umum,STU-006808,SMA,MIPA/IPA,Social,Artistic,Interpersonal,Kinesthetic,Praktikal,Keperawatan,Keperawatan|Kesehatan Masyarakat|Psikologi|Pendidikan Guru Sekolah Dasar|Pendidikan Dokter,synthetic_template,stage10-v2.0,9
UTT2-003536,Saya siswa SMA jurusan Pilihan Campuran Kurikulum Merdeka. Saya tertarik pada sistem informasi dan bisnis. Program studi apa yang sesuai?,rekomendasi_prodi,id_formal,STU-011863,SMA,Pilihan Campuran Kurikulum Merdeka,Conventional,Enterprising,Logis-Matematis,Reading/Writing,Eksekutif,Matematika,Sistem Informasi|Teknik Industri|Matematika|Akuntansi|Manajemen,synthetic_template,stage10-v2.0,20
UTT2-003537,"Aku siswa SMA Seni/Kreatif, interest-ku di event dan teman. Prodi yang match apa ya?",rekomendasi_prodi,mixed,STU-002487,SMA,Seni/Kreatif,Enterprising,Conventional,Interpersonal,Visual,Kreatif,Bisnis Digital,Bisnis Digital|Ilmu Komunikasi|Manajemen|Film dan Televisi|Desain Komunikasi Visual,synthetic_template,stage10-v2.0,14
UTT2-003538,"Aku lumayan suka Agama dan komunikasi. Menurut sistem, prodi yang pas buat aku apa?",rekomendasi_prodi,id_nonformal,STU-002572,MA,Keagamaan,Conventional,Enterprising,Linguistik,Reading/Writing,Eksekutif,Pendidikan Guru Sekolah Dasar,Ilmu Hukum|Administrasi Publik|Ilmu Komunikasi|Akuntansi|Sistem Informasi,synthetic_template,stage10-v2.0,14
UTT2-003539,"Saya masih bingung dengan minat saya, tetapi saya cukup suka eksperimen. Bagaimana cara memetakannya?",klarifikasi_minat,id_formal,STU-005261,SMK,Akuntansi dan Keuangan Lembaga,Investigative,Realistic,Logis-Matematis,Visual,Praktikal,Belum yakin,Teknik Informatika|Statistika|Akuntansi|Sains Data|Teknologi Informasi,synthetic_template,stage10-v2.0,14
UTT2-003540,Saya siswa SMK jurusan Teknik Mesin. Saya tertarik pada Manufaktur. Program studi apa yang sesuai?,rekomendasi_prodi,id_formal,STU-009504,SMK,Teknik Mesin,Investigative,Conventional,Logis-Matematis,Visual,Akademik,Sains Data,Sains Data|Statistika|Kimia|Teknik Mesin|Farmasi,synthetic_template,stage10-v2.0,15
UTT2-003541,Saya siswa SMK jurusan Pengembangan Gim. Saya tertarik pada cad dan statistik. Program studi apa yang sesuai?,rekomendasi_prodi,id_formal,STU-006377,SMK,Pengembangan Gim,Social,Investigative,Logis-Matematis,Kinesthetic,Praktikal,Teknik Mesin,Teknik Mesin|Teknik Elektro|Teknik Informatika|Teknologi Informasi|Teknik Industri,synthetic_template,stage10-v2.0,17
UTT2-003542,Saya menyukai mengajar dan bahasa inggris. Mohon rekomendasi program studi yang relevan.,rekomendasi_prodi,id_formal,STU-000138,SMK,Akuntansi dan Keuangan Lembaga,Social,Artistic,Linguistik,Reading/Writing,Sosial,Akuntansi,Pendidikan Bahasa Inggris|Kesehatan Masyarakat|Pendidikan Guru Sekolah Dasar|Keperawatan|Ilmu Gizi,synthetic_template,stage10-v2.0,12
UTT2-003543,Saya menyukai coding dan angka. Mohon rekomendasi program studi yang relevan.,rekomendasi_prodi,id_formal,STU-004577,SMK,Manajemen Perkantoran dan Layanan Bisnis,Investigative,Enterprising,Logis-Matematis,Kinesthetic,Praktikal,Teknik Informatika,Teknik Informatika|Teknik Elektro|Teknik Mesin|Teknologi Informasi|Sains Data,synthetic_template,stage10-v2.0,11
UTT2-003544,"Aku anak MA jurusan MIPA/IPA, suka lapangan. Cocoknya kuliah apa ya?",rekomendasi_prodi,id_nonformal,STU-011797,MA,MIPA/IPA,Realistic,Investigative,Logis-Matematis,Kinesthetic,Praktikal,Teknik Elektro,Teknik Elektro|Teknik Mesin|Teknologi Informasi|Teknik Informatika|Pendidikan Dokter,synthetic_template,stage10-v2.0,11
UTT2-003545,"Aku lumayan suka organisasi. Menurut sistem, prodi yang pas buat aku apa?",rekomendasi_prodi,id_nonformal,STU-006989,SMK,Manajemen Perkantoran dan Layanan Bisnis,Enterprising,Conventional,Interpersonal,Reading/Writing,Sosial,Manajemen,Manajemen|Pariwisata|Bisnis Digital|Agribisnis|Teknik Industri,synthetic_template,stage10-v2.0,12
UTT2-003546,"Aku masih confuse soal passion, tapi interest di gambar dan arsitektur. Bisa dibantu mapping?",klarifikasi_minat,mixed,STU-004141,SMK,Desain Komunikasi Visual,Realistic,Investigative,Visual-Spasial,Visual,Praktikal,Pariwisata,Teknik Sipil|Arsitektur|Desain Produk|Teknik Mesin|Teknik Elektro,synthetic_template,stage10-v2.0,14
UTT2-003547,Saya siswa SMK jurusan Teknik Elektronika. Saya tertarik pada Robotik. Program studi apa yang sesuai?,rekomendasi_prodi,id_formal,STU-008406,SMK,Teknik Elektronika,Investigative,Realistic,Logis-Matematis,Kinesthetic,Praktikal,Teknik Informatika,Teknik Informatika|Teknik Elektro|Teknik Mesin|Teknologi Informasi|Kimia,synthetic_template,stage10-v2.0,15
UTT2-003548,Awale aku kepengin Teknologi Informasi. Kuwi cocok ora karo profilku?,bandingkan_pilihan_awal,jawa_umum,STU-010764,MAK,MAK Teknologi/Bisnis/Kesehatan/Kreatif,Social,Conventional,Visual-Spasial,Reading/Writing,Eksekutif,Teknologi Informasi,Administrasi Publik|Sistem Informasi|Kesehatan Masyarakat|Ilmu Hukum|Keperawatan,synthetic_template,stage10-v2.0,10
UTT2-003549,"Aku lumayan suka laboratorium dan analisis. Menurut sistem, prodi yang pas buat aku apa?",rekomendasi_prodi,id_nonformal,STU-011796,SMK,Farmasi Klinis dan Komunitas,Investigative,Artistic,Logis-Matematis,Kinesthetic,Akademik,Kimia,Kimia|Farmasi|Biologi|Sains Data|Statistika,synthetic_template,stage10-v2.0,14
UTT2-003550,"Aku anak SMA jurusan Seni/Kreatif, suka laboratorium. Cocoknya kuliah apa ya?",rekomendasi_prodi,id_nonformal,STU-011201,SMA,Seni/Kreatif,Investigative,Artistic,Logis-Matematis,Reading/Writing,Akademik,Belum yakin,Ekonomi Pembangunan|Farmasi|Matematika|Pendidikan Dokter|Biologi,synthetic_template,stage10-v2.0,11
UTT2-003551,Saya menyukai infrastruktur. Mohon rekomendasi program studi yang relevan.,rekomendasi_prodi,id_formal,STU-007372,SMK,"Sistem Informasi, Jaringan, dan Aplikasi - SIJA",Realistic,Investigative,Visual-Spasial,Visual,Praktikal,Teknik Sipil,Teknik Sipil|Teknologi Informasi|Arsitektur|Teknik Informatika|Teknik Mesin,synthetic_template,stage10-v2.0,9
UTT2-003552,Tulung bandingke Ilmu Gizi karo rekomendasi sistem.,bandingkan_pilihan_awal,jawa_umum,STU-007633,SMK,"Sistem Informasi, Jaringan, dan Aplikasi - SIJA",Realistic,Investigative,Logis-Matematis,Kinesthetic,Praktikal,Ilmu Gizi,Teknologi Informasi|Teknik Mesin|Teknik Informatika|Teknik Elektro|Sains Data,synthetic_template,stage10-v2.0,7
